colour,id,dayofweek-month-dayofmonth,daynumber,unixtime,hour
#504C4C,1159305756422407483_8682016,SunJan10,10,1452420037,02
#976969,1159306116805295796_389651918,SunJan10,10,1452420080,02
#755E5E,1159306166054233991_556166352,SunJan10,10,1452420086,02
#8A5E5E,1159306497825780034_1443378403,SunJan10,10,1452420125,02
#747C7C,1159306500617492003_217171748,SunJan10,10,1452420126,02
#8E8E8E,1159307785663109125_2207664821,SunJan10,10,1452420279,02
#4A6A6A,1159307936471192191_207612563,SunJan10,10,1452420297,02
#459393,1159308669277087307_493434776,SunJan10,10,1452420384,02
#261E1E,1159308754031301453_11760595,SunJan10,10,1452420394,02
#594545,1159309010165064283_594204887,SunJan10,10,1452420425,02
#A36262,1159309206398509990_1344303655,SunJan10,10,1452420448,02
#521A1A,1159309873887840516_5068073,SunJan10,10,1452420528,02
#397D7D,1159310346621199993_493434776,SunJan10,10,1452420584,02
#3F3838,1159310704116526658_261572842,SunJan10,10,1452420627,02
#572F2F,1159310946899243986_199502475,SunJan10,10,1452420656,02
#171414,1159311207548790608_1398711224,SunJan10,10,1452420687,02
#1D1C1C,1159311970333600626_223961513,SunJan10,10,1452420778,02
#C2BABA,1159312625826487217_1748635213,SunJan10,10,1452420856,02
#A4AEAE,1159312660682628472_4211654,SunJan10,10,1452420860,02
#404141,1159312719515090465_192619734,SunJan10,10,1452420867,02
#7E4D4D,1159312792492499557_239971335,SunJan10,10,1452420875,02
#2F4B4B,1159313425926206086_231982827,SunJan10,10,1452420951,02
#876B6B,1159314049376597642_211718468,SunJan10,10,1452421025,02
#5D4040,1159314539613001507_179001284,SunJan10,10,1452421084,02
#1B0606,1159314615958648297_269782188,SunJan10,10,1452421093,02
#96B1B1,1159315177985909051_2527441127,SunJan10,10,1452421160,02
#B8B4B4,1159315273250202867_294312,SunJan10,10,1452421171,02
#DBDCDC,1159316973954547718_1614187319,SunJan10,10,1452421374,02
#805050,1159317170648429340_2390171,SunJan10,10,1452421397,02
#454646,1159318604230346546_207922480,SunJan10,10,1452421568,02
#453F3F,1159319615437324776_277254655,SunJan10,10,1452421689,02
#997E7E,1159319612282379351_231043846,SunJan10,10,1452421689,02
#B28E8E,1159320372983520797_619495918,SunJan10,10,1452421779,02
#539C9C,1159320547113970895_1990885650,SunJan10,10,1452421800,02
#4F3232,1159321226533632560_242951757,SunJan10,10,1452421881,02
#818181,1159321238523239513_1450223990,SunJan10,10,1452421882,02
#C2E6E6,1159321482421166032_254303158,SunJan10,10,1452421911,02
#607E7E,1159321922797163902_2350122420,SunJan10,10,1452421964,02
#335555,1159322696514404134_192619734,SunJan10,10,1452422056,02
#7F5F5F,1159322765501715219_188484147,SunJan10,10,1452422064,02
#5C6E6E,1159322792827790473_8830232,SunJan10,10,1452422068,02
#0B1F1F,1159323843721049772_269782188,SunJan10,10,1452422193,02
#7A5151,1159324206412216164_211718468,SunJan10,10,1452422236,02
#99B1B1,1159324599030375322_1938201271,SunJan10,10,1452422283,02
#494040,1159324643404840140_641175030,SunJan10,10,1452422288,02
#4E6E6E,1159324760251102622_30236340,SunJan10,10,1452422302,02
#8C8F8F,1159324991200806064_184154208,SunJan10,10,1452422330,02
#A22121,1159326701392416639_2531951970,SunJan10,10,1452422534,02
#0D1717,1159328033780792620_362558,SunJan10,10,1452422692,02
#B77878,1159328185235102691_5180597,SunJan10,10,1452422710,02
#838181,1159328222690259998_1332795620,SunJan10,10,1452422715,02
#765858,1159329841065161788_145563260,SunJan10,10,1452422908,02
#423737,1159330511047172494_143943911,SunJan10,10,1452422988,02
#915757,1159330925081084664_654841359,SunJan10,10,1452423037,02
#312F2F,1159332204300508308_310575038,SunJan10,10,1452423190,02
#6A8C8C,1159332297015289273_1259908832,SunJan10,10,1452423201,02
#C0C1C1,1159335193157519274_372664304,SunJan10,10,1452423546,02
#746F6F,1159335811958776569_1255173143,SunJan10,10,1452423620,03
#5C3636,1159335821169110905_375167794,SunJan10,10,1452423621,03
#604E4E,1159337473886176179_277254655,SunJan10,10,1452423818,03
#2E3131,1159337551857173607_437193568,SunJan10,10,1452423827,03
#140A0A,1159338817427985899_21536908,SunJan10,10,1452423978,03
#666F6F,1159338899141053509_354246554,SunJan10,10,1452423988,03
#927F7F,1159339360068488732_11745178,SunJan10,10,1452424043,03
#654848,1159339600766695388_400593964,SunJan10,10,1452424071,03
#233131,1159341854280230331_11746896,SunJan10,10,1452424340,03
#423030,1159344024168477319_2375525555,SunJan10,10,1452424599,03
